종목코드,종목명,현재가,대비,등락률(%),매도호가,매수호가,거래량(주),거래대금(원),시가,고가,저가,액면가,통화구분,상장주식수(주),상장시가총액(원),총카운트
028040,미래SCI,"2,270","30","0.00","2,270","2,265","429,254","973,215,225","2,270","2,310","2,220","500",원(KRW),"20,770,521","47,149,082,670",
095500,미래나노텍,"4,560","65","1.45","4,560","4,550","68,497","311,388,020","4,505","4,570","4,505","500",원(KRW),"23,289,533","106,200,270,480",
025560,미래산업,"234","4","1.74","234","233","4,588,148","1,065,828,412","230","235","228","100",원(KRW),"631,818,400","147,845,505,600",
218150,미래생명자원,"5,030","50","1.00","5,040","5,030","1,827,507","9,121,881,775","4,950","5,220","4,805","100",원(KRW),"17,101,428","86,020,182,840",
007120,미래아이앤지,"520","2","0.39","520","518","174,382","90,471,918","525","525","510","500",원(KRW),"103,587,319","53,865,405,880",
006800,미래에셋대우,"9,700","470","5.09","9,700","9,690","5,252,509","50,487,353,340","9,300","9,740","9,280","5,000",원(KRW),"666,316,408","6,463,269,157,600",
265480,미래에셋대우스팩1호,"2,065","-25","1.20","2,065","2,045","0","0","0","0","0","100",원(KRW),"4,840,000","9,994,600,000",
006805,미래에셋대우우,"5,600","110","2.00","5,600","5,570","56,000","312,622,280","5,550","5,670","5,500","5,000",원(KRW),"14,075,750","78,824,200,000",
085620,미래에셋생명,"5,180","50","0.97","5,180","5,150","154,141","794,509,180","5,130","5,200","5,090","5,000",원(KRW),"145,180,000","752,032,400,000",
239340,미래에셋제5호스팩,"2,030","30","0.00","2,030","2,020","5,773","11,719,190","2,030","2,030","2,030","100",원(KRW),"4,800,000","9,744,000,000",
049950,미래컴퍼니,"93,200","900","0.98","93,300","93,100","84,856","7,925,579,900","93,300","94,600","92,000","500",원(KRW),"7,660,828","713,989,169,600",
213090,미래테크놀로지,"11,700","30","0.00","11,800","11,700","4,621","54,478,900","11,950","12,150","11,650","500",원(KRW),"6,120,788","71,613,219,600",
207760,미스터블루,"3,325","75","2.31","3,325","3,320","61,251","201,779,530","3,240","3,330","3,225","100",원(KRW),"24,160,954","80,335,172,050",
225850,미애부,"5,000","5","0.10","5,000","4,740","1,000","5,000,000","5,000","5,000","5,000","500",원(KRW),"3,049,000","15,245,000,000",
002840,미원상사,"242,000","30","0.00","244,000","242,000","158","38,280,500","242,000","247,500","242,000","5,000",원(KRW),"792,938","191,890,996,000",
268280,미원에스씨,"59,800","-400","0.66","60,000","59,800","2,551","152,888,500","60,000","60,600","59,600","500",원(KRW),"5,179,111","309,710,837,800",
107590,미원홀딩스,"48,300","250","0.52","48,300","48,100","2,546","122,770,550","48,100","48,550","48,000","500",원(KRW),"2,331,774","112,624,684,200",
134380,미원화학,"57,900","900","1.58","57,900","57,700","623","35,792,800","57,400","58,000","57,000","1,000",원(KRW),"2,185,180","126,521,922,000",
003650,미창석유,"79,300","-500","0.63","79,600","79,300","367","29,110,900","79,800","79,800","78,900","5,000",원(KRW),"1,739,672","137,955,989,600",
059090,미코,"4,345","30","0.70","4,350","4,345","1,136,712","4,936,547,155","4,290","4,440","4,260","500",원(KRW),"31,316,603","136,070,640,035",
214610,미코나노바이오시스,"7,200","200","2.86","7,180","7,000","15","108,880","7,000","7,600","7,000","500",원(KRW),"9,103,311","65,543,839,200",
201490,미투온,"9,260","240","2.66","9,270","9,260","566,609","5,203,459,130","9,100","9,340","9,000","500",원(KRW),"31,007,770","287,131,950,200",
214180,민앤지,"23,800","-150","0.63","23,850","23,800","76,812","1,841,895,850","24,050","24,400","23,700","500",원(KRW),"11,886,628","282,901,746,400",
155900,바다로19호,"2,765","10","0.36","2,765","2,740","5,523","15,257,150","2,750","2,785","2,730","5,000",원(KRW),"15,200,004","42,028,011,060",
206640,바디텍메드,"19,400","250","1.31","19,450","19,400","102,793","2,000,422,950","19,300","19,750","19,250","1,000",원(KRW),"23,301,287","452,044,967,800",
018700,바른손,"3,900","130","3.45","3,900","3,895","159,819","617,270,760","3,770","3,925","3,770","1,000",원(KRW),"13,903,900","54,225,210,000",
035620,바른손이앤에이,"2,065","20","0.98","2,065","2,060","1,237,149","2,562,865,750","2,060","2,105","2,025","500",원(KRW),"67,865,702","140,142,674,630",
064520,바른전자,"1,465","-5","0.34","1,465","1,460","1,263,071","1,865,284,505","1,465","1,495","1,460","500",원(KRW),"66,419,511","97,304,583,615",
029480,바른테크놀로지,"927","-8","0.86","927","926","92,976","86,057,526","930","939","916","500",원(KRW),"32,795,285","30,401,229,195",
053030,바이넥스,"10,850","50","0.46","10,850","10,800","276,713","3,001,372,800","10,800","11,050","10,700","500",원(KRW),"31,308,448","339,696,660,800",
084990,바이로메드,"243,200","8,900","3.80","243,400","243,200","394,201","95,707,426,100","235,000","248,600","233,000","500",원(KRW),"15,956,260","3,880,562,432,000",
064550,바이오니아,"11,200","700","6.67","11,250","11,200","332,250","3,633,849,400","10,700","11,300","10,450","500",원(KRW),"20,624,568","230,995,161,600",
208710,바이오로그디바이스,"2,630","65","2.53","2,630","2,625","870,000","2,302,981,785","2,620","2,705","2,605","100",원(KRW),"27,402,512","72,068,606,560",
142760,바이오리더스,"16,400","200","1.23","16,450","16,400","571,659","9,308,863,200","16,000","16,750","15,800","500",원(KRW),"15,905,310","260,847,084,000",
065940,바이오빌,"3,400","110","3.34","3,400","3,395","215,558","727,412,875","3,260","3,430","3,260","500",원(KRW),"23,576,930","80,161,562,000",
038460,바이오스마트,"6,490","-110","1.67","6,490","6,480","1,088,778","7,201,258,880","6,610","6,780","6,490","500",원(KRW),"18,163,371","117,880,277,790",
281310,바이오시네틱스,"12,000","400","3.45","12,900","12,000","1,524","18,322,450","11,450","12,050","11,450","500",원(KRW),"2,580,000","30,960,000,000",
217950,바이오씨앤디,"25,600","900","3.64","25,600","24,700","5,118","127,592,050","25,000","25,950","24,500","500",원(KRW),"3,481,321","89,121,817,600",
044480,바이오제네틱스,"17,800","1,550","9.54","17,850","17,800","951,514","17,188,710,650","15,600","19,600","15,550","500",원(KRW),"8,600,000","153,080,000,000",
216400,바이오코아,"9,180","-140","1.50","9,180","9,050","360","3,303,200","9,180","9,180","9,170","500",원(KRW),"6,878,176","63,141,655,680",
086040,바이오톡스텍,"16,150","3,600","28.69","16,200","16,150","5,081,279","75,205,668,950","12,600","16,200","12,500","500",원(KRW),"14,506,123","234,273,886,450",
199290,바이오프로테크,"3,800","100","2.70","3,895","3,610","1,178","4,400,350","3,700","3,800","3,700","500",원(KRW),"3,062,629","11,637,990,200",
032980,바이온,"2,060","135","7.01","2,070","2,060","4,142,761","8,616,075,000","1,985","2,145","1,980","500",원(KRW),"39,879,644","82,152,066,640",
222160,바이옵트로,"2,875","75","2.68","2,865","2,715","379","1,029,995","2,715","2,875","2,715","500",원(KRW),"5,530,184","15,899,279,000",
043150,바텍,"40,850","1,200","3.03","40,850","40,800","60,442","2,457,747,650","39,650","41,150","39,650","500",원(KRW),"14,854,256","606,796,357,600",
003610,방림,"19,050","100","0.53","19,050","18,850","2,022","38,150,350","18,800","19,100","18,700","5,000",원(KRW),"4,231,409","80,608,341,450",
267790,배럴,"15,300","200","1.32","15,350","15,300","434,570","6,770,253,900","15,000","16,250","15,000","500",원(KRW),"7,215,846","110,402,443,800",
001340,백광산업,"2,845","45","1.61","2,845","2,835","286,521","807,019,195","2,800","2,845","2,800","500",원(KRW),"44,918,407","127,792,867,915",
014580,백광소재,"2,640","-10","0.38","2,645","2,640","49,882","131,286,235","2,650","2,655","2,615","500",원(KRW),"27,583,100","72,819,384,000",
046310,백금T&A,"3,410","-30","0.87","3,415","3,410","1,166,653","4,020,086,350","3,485","3,490","3,410","500",원(KRW),"14,313,750","48,809,887,500",
035150,백산,"6,890","30","0.44","6,890","6,870","58,924","405,281,410","6,810","6,970","6,810","500",원(KRW),"24,200,000","166,738,000,000",
036620,버추얼텍,"1,925","40","2.12","1,925","1,920","1,352,671","2,632,488,175","1,895","2,080","1,875","500",원(KRW),"28,933,461","55,696,912,425",
002410,범양건영,"1,880","45","2.45","1,880","1,870","21,389","39,870,285","1,830","1,885","1,825","1,000",원(KRW),"23,769,595","44,686,838,600",
177350,베셀,"6,400","10","0.16","6,420","6,400","71,534","457,809,250","6,320","6,450","6,320","500",원(KRW),"11,192,368","71,631,155,200",
096300,베트남개발1,"516","30","0.00","516","515","288,840","148,144,740","517","519","510","0",원(KRW),"124,245,360","64,110,605,760",
007210,벽산,"3,820","165","4.51","3,820","3,815","612,434","2,309,610,505","3,655","3,830","3,655","500",원(KRW),"68,560,000","261,899,200,000",
225530,보광산업,"6,630","100","1.53","6,630","6,620","318,129","2,097,102,730","6,560","6,720","6,530","500",원(KRW),"34,470,000","228,536,100,000",
250000,보라티알,"13,200","-250","1.86","13,200","13,150","24,679","325,413,800","13,250","13,400","13,100","500",원(KRW),"6,750,733","89,109,675,600",
002760,보락,"1,450","30","2.11","1,455","1,450","679,462","980,158,170","1,420","1,465","1,420","200",원(KRW),"59,900,000","86,855,000,000",
014100,보령메디앙스,"14,500","750","5.45","14,500","14,450","306,604","4,405,854,850","13,700","14,650","13,600","500",원(KRW),"11,800,000","171,100,000,000",
003850,보령제약,"50,200","1,700","3.51","50,200","50,100","108,807","5,545,582,150","50,100","52,700","49,650","2,500",원(KRW),"8,840,000","443,768,000,000",
006910,보성파워텍,"3,200","40","1.27","3,205","3,200","2,826,792","9,112,669,840","3,280","3,285","3,170","500",원(KRW),"45,854,719","146,735,100,800",
000890,보해양조,"1,150","50","4.55","1,150","1,145","2,084,592","2,338,047,435","1,100","1,150","1,100","500",원(KRW),"96,570,546","111,056,127,900",
242420,본느,"15,500","2,000","14.81","14,000","0","1","15,500","15,500","15,500","15,500","500",원(KRW),"3,242,700","50,261,850,000",
206950,볼빅,"9,270","-10","0.11","9,270","9,010","200","1,854,000","9,270","9,270","9,270","500",원(KRW),"4,010,000","37,172,700,000",
003000,부광약품,"23,900","500","2.14","23,900","23,850","100,835","2,413,188,700","23,450","24,150","23,400","500",원(KRW),"44,564,484","1,065,091,167,600",
001270,부국증권,"27,300","200","0.74","27,300","27,100","36,451","988,210,450","27,200","28,350","26,850","5,000",원(KRW),"10,369,886","283,097,887,800",
001275,부국증권우,"21,100","-650","2.99","21,200","21,100","3,559","75,994,450","21,750","21,950","21,000","5,000",원(KRW),"3,000,000","63,300,000,000",
026940,부국철강,"2,630","-15","0.57","2,650","2,630","8,108","21,359,410","2,645","2,650","2,610","500",원(KRW),"20,000,000","52,600,000,000",
014470,부방,"3,120","100","3.31","3,120","3,105","145,425","449,658,695","3,040","3,170","2,995","500",원(KRW),"47,293,490","147,555,688,800",
015350,부산가스,"36,200","100","0.28","36,200","35,850","2,257","80,678,200","36,200","36,300","35,700","5,000",원(KRW),"11,000,000","398,200,000,000",
011390,부산산업,"40,600","2,200","5.73","40,600","40,200","18,397","734,636,900","38,400","40,900","38,250","5,000",원(KRW),"1,056,000","42,873,600,000",
005030,부산주공,"1,645","95","6.13","1,650","1,645","12,233,192","20,504,977,380","1,495","1,800","1,485","500",원(KRW),"26,869,554","44,200,416,330",
008470,부스타,"5,250","10","0.19","5,260","5,250","13,895","72,765,870","5,200","5,290","5,200","500",원(KRW),"8,404,800","44,125,200,000",
100120,뷰웍스,"40,900","-100","0.24","40,900","40,850","87,004","3,538,906,300","40,700","41,400","40,200","500",원(KRW),"10,001,865","409,076,278,500",
066980,브레인콘텐츠,"924","6","0.65","925","924","558,902","516,144,467","918","937","912","500",원(KRW),"151,584,772","140,064,329,328",
064480,브리지텍,"4,950","65","1.33","4,955","4,950","65,627","323,542,195","4,885","4,980","4,885","500",원(KRW),"11,952,500","59,164,875,000",
251630,브이원텍,"35,050","1,550","4.63","35,050","35,000","45,884","1,582,882,050","33,550","35,100","33,550","500",원(KRW),"7,366,090","258,181,454,500",
033560,블루콤,"7,050","50","0.71","7,070","7,050","39,120","275,589,430","7,170","7,170","7,000","500",원(KRW),"18,088,047","127,520,731,350",
126340,비나텍,"9,500","30","0.00","9,500","8,500","101","861,500","8,520","9,500","8,520","500",원(KRW),"3,367,877","31,994,831,500",
121800,비덴트,"18,100","150","0.84","18,150","18,100","348,156","6,271,341,700","18,200","18,400","17,550","500",원(KRW),"21,178,693","383,334,343,300",
148140,비디아이,"10,250","-100","0.97","10,300","10,250","25,815","265,202,800","10,300","10,400","10,200","500",원(KRW),"5,280,500","54,125,125,000",
100220,비상교육,"11,850","-100","0.84","11,900","11,850","257,099","3,068,616,450","11,950","12,250","11,700","500",원(KRW),"12,996,741","154,011,380,850",
200780,비씨월드제약,"23,900","150","0.63","23,900","23,800","20,650","494,782,850","23,750","24,350","23,700","200",원(KRW),"7,309,357","174,693,632,300",
141000,비아트론,"16,000","900","5.96","16,000","15,950","161,161","2,548,585,850","15,200","16,000","15,150","500",원(KRW),"12,114,710","193,835,360,000",
090460,비에이치,"19,900","900","4.74","19,900","19,850","717,131","14,154,584,253","19,100","19,900","19,100","500",원(KRW),"31,269,776","622,268,542,400",
083650,비에이치아이,"4,540","150","3.42","4,540","4,535","140,272","633,478,265","4,530","4,575","4,430","500",원(KRW),"26,000,000","118,040,000,000",
215050,비엔디생활건강,"9,900","30","0.00","9,800","9,010","1","9,900","9,900","9,900","9,900","100",원(KRW),"2,121,666","21,004,493,400",
086670,비엠티,"10,350","30","0.00","10,400","10,350","229,450","2,394,308,950","10,400","10,800","10,200","500",원(KRW),"8,146,529","84,316,575,150",
138580,비즈니스온,"13,200","250","1.93","13,200","13,150","117,119","1,522,043,050","13,100","13,200","12,800","500",원(KRW),"9,544,940","125,993,208,000",
082920,비츠로셀,"14,500","30","0.00","0","0","0","0","0","0","0","500",원(KRW),"19,590,431","284,061,249,500",
054220,비츠로시스,"1,515","30","2.02","1,520","1,515","3,299,723","5,030,073,910","1,560","1,570","1,485","500",원(KRW),"43,661,071","66,146,522,565",
042370,비츠로테크,"6,230","-250","3.86","6,250","6,230","326,683","2,065,869,910","6,620","6,650","6,090","500",원(KRW),"22,353,873","139,264,628,790",
032850,비트컴퓨터,"6,100","30","0.00","6,100","6,090","131,672","799,567,990","6,170","6,170","6,020","500",원(KRW),"16,623,293","101,402,087,300",
148780,비플라이소프트,"27,950","-800","2.78","30,950","27,950","203","6,044,950","29,550","31,000","27,950","500",원(KRW),"949,144","26,528,574,800",
093190,빅솔론,"6,660","20","0.30","6,660","6,650","26,123","173,277,550","6,640","6,670","6,580","500",원(KRW),"19,238,905","128,131,107,300",
065450,빅텍,"3,345","-160","4.56","3,350","3,345","2,162,084","7,334,325,525","3,455","3,485","3,335","200",원(KRW),"24,500,000","81,952,500,000",
210120,빅텐츠,"25,500","500","2.00","25,950","25,500","0","0","0","0","0","500",원(KRW),"1,895,000","48,322,500,000",
005180,빙그레,"62,300","1,900","3.15","62,300","61,700","20,143","1,240,387,700","60,500","62,300","60,000","5,000",원(KRW),"9,851,241","613,732,314,300",
072950,빛샘전자,"6,680","260","4.05","6,680","6,670","217,349","1,443,880,230","6,450","6,760","6,450","500",원(KRW),"6,000,000","40,080,000,000",
266170,뿌리깊은나무들,"7,800","-200","2.50","7,800","7,400","5","39,200","8,200","8,200","7,600","500",원(KRW),"1,958,750","15,278,250,000",
143240,사람인에이치알,"21,550","250","1.17","21,550","21,500","29,672","632,086,050","21,500","21,550","21,200","500",원(KRW),"11,634,263","250,718,367,650",
003960,사조대림,"26,700","350","1.33","26,750","26,700","25,186","669,404,250","26,400","27,500","25,750","5,000",원(KRW),"5,960,575","159,147,352,500",
008040,사조동아원,"1,435","15","1.06","1,445","1,435","119,694","172,012,680","1,420","1,455","1,410","500",원(KRW),"141,144,600","202,542,501,000",
007160,사조산업,"68,900","1,300","1.92","68,900","68,700","9,492","651,233,600","67,900","69,000","67,900","5,000",원(KRW),"5,000,000","344,500,000,000",
014710,사조씨푸드,"6,360","140","2.25","6,360","6,350","21,518","135,887,490","6,230","6,360","6,230","1,000",원(KRW),"17,218,543","109,509,933,480",
006090,사조오양,"13,100","300","2.34","13,100","13,050","25,213","329,469,800","12,900","13,250","12,900","5,000",원(KRW),"9,422,739","123,437,880,900",
079660,사조해표,"10,250","-50","0.49","10,250","10,200","12,025","123,590,000","10,300","10,400","10,200","5,000",원(KRW),"7,160,000","73,390,000,000",
